Event_ID,Match_Type,Home_Team,Away_Team,Match_Importance,Security_Tier,Expected_Attendance,Total_Attendance,Stadium_Name,Outer_Gate,Zone,Fan_Side,Time_Bin,Open_Lanes,Security_Staff_Count,Signage_Status,Incident_Flag,Delay_Minutes,Temperature_C,Humidity_%,Heat_Index,Processing_Time_s,Queue_Length_Est,Entry_Rate,Exit_Rate,Congestion_Level
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,18:10,5,18,Normal,0,0,30.3,47.6,31.3,13,13,5,3,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,18:15,5,18,Normal,0,0,30.3,47.6,31.3,11,8,4,3,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,18:20,5,18,Normal,0,0,30.3,47.6,31.3,9,7,4,3,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,18:25,5,18,Normal,0,0,30.3,47.6,31.3,15,15,5,2,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,18:30,5,18,Normal,0,0,30.3,47.6,31.3,9,10,6,1,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,18:35,5,18,Normal,0,0,30.3,47.6,31.3,10,14,7,0,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,18:40,5,18,Normal,0,0,30.3,47.6,31.3,18,18,5,2,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,18:45,5,18,Normal,0,0,30.3,47.6,31.3,13,20,8,4,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,18:50,5,18,Normal,0,0,30.3,47.6,31.3,8,4,3,5,Low
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,18:55,5,18,Normal,0,0,30.3,47.6,31.3,10,32,16,6,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,19:00,5,18,Normal,0,0,30.3,47.6,31.3,8,16,10,14,Low
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,19:05,5,18,Normal,0,0,30.3,47.6,31.3,13,33,13,7,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,19:10,5,18,Normal,0,0,30.3,47.6,31.3,15,42,14,7,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,19:15,5,18,Normal,0,0,30.3,47.6,31.3,12,60,25,9,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,19:20,5,18,Normal,0,0,30.3,47.6,31.3,16,73,23,9,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,19:25,5,18,Normal,0,0,30.3,47.6,31.3,6,19,16,11,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,19:30,5,18,Normal,0,0,30.3,47.6,31.3,6,16,14,13,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,19:35,5,18,Normal,0,0,30.3,47.6,31.3,10,30,15,6,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,19:40,5,18,Normal,0,0,30.3,47.6,31.3,8,33,21,15,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,19:45,5,18,Normal,0,0,30.3,47.6,31.3,9,36,20,10,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,19:50,5,18,Normal,0,0,30.3,47.6,31.3,15,54,18,4,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,19:55,5,18,Normal,0,0,30.3,47.6,31.3,11,24,11,6,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,20:00,5,18,Normal,0,0,30.3,47.6,31.3,14,56,20,4,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,20:05,5,18,Normal,0,0,30.3,47.6,31.3,11,33,15,11,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,20:10,5,18,Normal,0,0,30.3,47.6,31.3,12,31,13,9,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,20:15,5,18,Normal,0,0,30.3,47.6,31.3,8,19,12,4,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,20:20,5,18,Normal,0,0,30.3,47.6,31.3,20,40,10,4,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,20:25,5,18,Normal,0,0,30.3,47.6,31.3,7,8,6,1,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,20:30,5,18,Normal,0,0,30.3,47.6,31.3,18,25,7,1,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,20:35,5,18,Normal,0,0,30.3,47.6,31.3,10,14,7,1,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,20:40,5,18,Normal,0,0,30.3,47.6,31.3,14,14,5,5,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,20:45,5,18,Normal,0,0,30.3,47.6,31.3,6,3,3,1,High
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,20:50,5,18,Normal,0,0,30.3,47.6,31.3,7,0,0,1,Low
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,20:55,5,18,Normal,0,0,30.3,47.6,31.3,15,6,2,2,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,21:00,5,18,Normal,0,0,30.3,47.6,31.3,9,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,21:05,5,18,Normal,0,0,30.3,47.6,31.3,7,2,2,3,Low
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,21:10,5,18,Normal,0,0,30.3,47.6,31.3,8,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,21:15,5,18,Normal,0,0,30.3,47.6,31.3,9,3,2,1,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,21:20,5,18,Normal,0,0,30.3,47.6,31.3,10,0,0,2,Low
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,21:25,5,18,Normal,0,0,30.3,47.6,31.3,14,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,21:30,5,18,Normal,0,0,30.3,47.6,31.3,8,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,21:35,5,18,Normal,0,0,30.3,47.6,31.3,15,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,21:40,5,18,Normal,0,0,30.3,47.6,31.3,18,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,21:45,5,18,Normal,0,0,30.3,47.6,31.3,8,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,21:50,5,18,Normal,0,0,30.3,47.6,31.3,15,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,21:55,5,18,Normal,0,0,30.3,47.6,31.3,16,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,22:00,5,18,Normal,0,0,30.3,47.6,31.3,13,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,22:05,5,18,Normal,0,0,30.3,47.6,31.3,14,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,22:10,5,18,Normal,0,0,30.3,47.6,31.3,12,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,22:15,5,18,Normal,0,0,30.3,47.6,31.3,10,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,22:20,5,18,Normal,0,0,30.3,47.6,31.3,6,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,22:25,5,18,Normal,0,0,30.3,47.6,31.3,10,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,22:30,5,18,Normal,0,0,30.3,47.6,31.3,15,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,22:35,5,18,Normal,0,0,30.3,47.6,31.3,8,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,22:40,5,18,Normal,0,0,30.3,47.6,31.3,7,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,22:45,5,18,Normal,0,0,30.3,47.6,31.3,12,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,22:50,5,18,Normal,0,0,30.3,47.6,31.3,14,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,22:55,5,18,Normal,0,0,30.3,47.6,31.3,13,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,23:00,5,18,Normal,0,0,30.3,47.6,31.3,17,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,23:05,5,18,Normal,0,0,30.3,47.6,31.3,11,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,23:10,5,18,Normal,0,0,30.3,47.6,31.3,13,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,23:15,5,18,Normal,0,0,30.3,47.6,31.3,12,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,23:20,5,18,Normal,0,0,30.3,47.6,31.3,10,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,23:25,5,18,Normal,0,0,30.3,47.6,31.3,8,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,23:30,5,18,Normal,0,0,30.3,47.6,31.3,14,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,23:35,5,18,Normal,0,0,30.3,47.6,31.3,8,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,23:40,5,18,Normal,0,0,30.3,47.6,31.3,12,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,23:45,5,18,Normal,0,0,30.3,47.6,31.3,12,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,23:50,5,18,Normal,0,0,30.3,47.6,31.3,8,0,0,0,Medium
KASC_2025_M18,League,Al-Ittihad,Al-Fayha,3,Normal,44524,42600,Inma Stadium (ملعب الإنماء),6,West,VIP,23:55,5,18,Normal,0,0,30.3,47.6,31.3,10,0,0,0,Medium
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,17:00,8,12,Redirecting,0,0,30.6,61.7,31.8,17,6,3,0,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,17:05,8,12,Redirecting,0,0,30.6,61.7,31.8,13,4,3,2,Medium
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,17:10,8,12,Redirecting,0,0,30.6,61.7,31.8,12,1,1,0,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,17:15,8,12,Redirecting,0,0,30.6,61.7,31.8,16,6,3,1,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,17:20,8,12,Redirecting,0,0,30.6,61.7,31.8,7,2,3,1,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,17:25,8,12,Redirecting,0,0,30.6,61.7,31.8,15,5,3,3,Medium
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,17:30,8,12,Redirecting,0,0,30.6,61.7,31.8,16,16,8,3,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,17:35,8,12,Redirecting,0,0,30.6,61.7,31.8,9,6,6,7,Low
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,17:40,8,12,Redirecting,0,0,30.6,61.7,31.8,14,21,12,7,Medium
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,17:45,8,12,Redirecting,0,0,30.6,61.7,31.8,14,33,19,4,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,17:50,8,12,Redirecting,0,0,30.6,61.7,31.8,7,13,15,4,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,17:55,8,12,Redirecting,0,0,30.6,61.7,31.8,11,20,15,8,Medium
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,18:00,8,12,Redirecting,0,0,30.6,61.7,31.8,12,19,13,7,Medium
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,18:05,8,12,Redirecting,0,0,30.6,61.7,31.8,8,31,31,7,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,18:10,8,12,Redirecting,0,0,30.6,61.7,31.8,10,42,34,9,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,18:15,8,12,Redirecting,0,0,30.6,61.7,31.8,14,94,54,11,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,18:20,8,12,Redirecting,0,0,30.6,61.7,31.8,13,87,54,23,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,18:25,8,12,Redirecting,0,0,30.6,61.7,31.8,8,48,48,12,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,18:30,8,12,Redirecting,0,0,30.6,61.7,31.8,10,70,56,18,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,18:35,8,12,Redirecting,0,0,30.6,61.7,31.8,13,108,67,14,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,18:40,8,12,Redirecting,0,0,30.6,61.7,31.8,11,96,70,24,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,18:45,8,12,Redirecting,0,0,30.6,61.7,31.8,12,105,70,23,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,18:50,8,12,Redirecting,0,0,30.6,61.7,31.8,10,112,90,26,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,18:55,8,12,Redirecting,0,0,30.6,61.7,31.8,7,64,74,25,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,19:00,8,12,Redirecting,0,0,30.6,61.7,31.8,14,136,78,30,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,19:05,8,12,Redirecting,0,0,30.6,61.7,31.8,11,123,90,27,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,19:10,8,12,Redirecting,0,0,30.6,61.7,31.8,12,138,92,27,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,19:15,8,12,Redirecting,0,0,30.6,61.7,31.8,12,159,106,19,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,19:20,8,12,Redirecting,0,0,30.6,61.7,31.8,14,178,102,38,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,19:25,8,12,Redirecting,0,0,30.6,61.7,31.8,11,143,104,38,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,19:30,8,12,Redirecting,0,0,30.6,61.7,31.8,10,148,119,26,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,19:35,8,12,Redirecting,0,0,30.6,61.7,31.8,10,137,110,32,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,19:40,8,12,Redirecting,0,0,30.6,61.7,31.8,9,102,91,20,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,19:45,8,12,Redirecting,0,0,30.6,61.7,31.8,9,124,111,34,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,19:50,8,12,Redirecting,0,0,30.6,61.7,31.8,8,99,99,30,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,19:55,8,12,Redirecting,0,0,30.6,61.7,31.8,12,171,114,32,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,20:00,8,12,Redirecting,0,0,30.6,61.7,31.8,13,141,87,27,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,20:05,8,12,Redirecting,0,0,30.6,61.7,31.8,12,136,91,30,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,20:10,8,12,Redirecting,0,0,30.6,61.7,31.8,13,126,78,22,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,20:15,8,12,Redirecting,0,0,30.6,61.7,31.8,10,97,78,26,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,20:20,8,12,Redirecting,0,0,30.6,61.7,31.8,10,93,75,22,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,20:25,8,12,Redirecting,0,0,30.6,61.7,31.8,10,102,82,22,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,20:30,8,12,Redirecting,0,0,30.6,61.7,31.8,6,52,70,15,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,20:35,8,12,Redirecting,0,0,30.6,61.7,31.8,9,72,64,12,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,20:40,8,12,Redirecting,0,0,30.6,61.7,31.8,12,76,51,12,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,20:45,8,12,Redirecting,0,0,30.6,61.7,31.8,8,49,49,13,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,20:50,8,12,Redirecting,0,0,30.6,61.7,31.8,9,47,42,11,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,20:55,8,12,Redirecting,0,0,30.6,61.7,31.8,10,30,24,16,Medium
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,21:00,8,12,Redirecting,0,0,30.6,61.7,31.8,11,27,20,11,Medium
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,21:05,8,12,Redirecting,0,0,30.6,61.7,31.8,16,58,29,3,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,21:10,8,12,Redirecting,0,0,30.6,61.7,31.8,15,48,26,10,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,21:15,8,12,Redirecting,0,0,30.6,61.7,31.8,9,11,10,3,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,21:20,8,12,Redirecting,0,0,30.6,61.7,31.8,12,19,13,6,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,21:25,8,12,Redirecting,0,0,30.6,61.7,31.8,12,22,15,4,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,21:30,8,12,Redirecting,0,0,30.6,61.7,31.8,11,12,9,4,High
KASC_2025_M19,AFC Qualifier,Saudi NT,Jordan NT,5,Derby/High,59042,57666,Inma Stadium (ملعب الإنماء),1,North,Home,21:35,8,12,Redirecting,0,0,30.6,61.7,31.8,16,12,6,3,Medium
